contact_role_id,contact_id,opp_id,role,is_primary
4250,121,2749,Economic Buyer,True
4251,1910,2749,Champion,True
4252,1937,2750,Economic Buyer,True
4253,2529,2750,Coach,False
4254,2730,2752,Technical Evaluator,False
4255,2122,2753,Executive Sponsor,True
4256,2281,2754,Coach,False
4257,1045,2755,Technical Evaluator,False
4258,1054,2756,Economic Buyer,True
4259,1725,2757,Technical Evaluator,False
4260,1205,2758,Champion,True
4261,200,2759,End User,False
4262,261,2761,Champion,True
4263,2757,2762,Executive Sponsor,True
4264,1782,2762,Economic Buyer,True
4265,464,2763,Executive Sponsor,True
4266,1377,2764,Technical Evaluator,False
4267,1229,2766,End User,False
4268,2533,2766,Economic Buyer,True
4269,2605,2767,Legal Reviewer,False
4270,610,2768,Legal Reviewer,False
4271,327,2769,Champion,True
4272,1647,2769,Economic Buyer,True
4273,1872,2769,Technical Evaluator,False
4274,2206,2770,Blocker,False
4275,863,2771,Blocker,False
4276,426,2771,Champion,True
4277,1217,2772,Champion,True
4278,1171,2773,Champion,True
4279,2871,2774,Economic Buyer,True
4280,1885,2774,Technical Evaluator,False
4281,461,453,End User,False
4282,1464,2776,Champion,True
4283,2890,2777,End User,False
4284,2552,2778,Technical Evaluator,False
4285,73,2779,Executive Sponsor,True
4286,2767,2780,Champion,True
4287,817,2780,Coach,False
4288,80,2781,Legal Reviewer,False
4289,771,2782,Legal Reviewer,False
4290,218,2782,Technical Evaluator,False
4291,203,2783,Champion,True
4292,2701,2783,Economic Buyer,True
4293,2366,2784,Legal Reviewer,False
4294,2245,2785,Champion,True
4295,2200,2786,Technical Evaluator,False
4296,636,2786,End User,False
4297,1660,2787,Technical Evaluator,False
4298,409,2787,Champion,True
4299,2069,2788,Technical Evaluator,False
4300,1889,2788,Coach,False
4301,2097,2789,Legal Reviewer,False
4302,691,2789,End User,False
4303,2932,2789,Champion,True
4304,1217,2790,Technical Evaluator,False
4305,1562,2791,Champion,True
4306,1921,2792,Legal Reviewer,False
4307,1191,2793,Executive Sponsor,True
4308,2055,2794,Executive Sponsor,True
4309,1585,2794,Coach,False
4310,1526,2795,Technical Evaluator,False
4311,2361,2795,End User,False
4312,52,2795,Economic Buyer,True
4313,1375,2796,End User,False
4314,2136,2796,Champion,True
4315,2325,2796,Executive Sponsor,True
4316,2754,2797,Blocker,False
4317,1018,2798,End User,False
4318,2392,2799,Champion,True
4319,884,2800,Economic Buyer,True
4320,1552,2800,Champion,True
4321,926,2801,Champion,True
4322,343,2802,Legal Reviewer,False
4323,2153,2802,Technical Evaluator,False
4324,1426,2802,Coach,False
4325,2027,2803,Economic Buyer,True
4326,2508,2804,Coach,False
4327,788,2804,Economic Buyer,True
4328,2618,2804,Technical Evaluator,False
4329,946,2805,Champion,True
4330,552,2806,Champion,True
4331,2509,2806,Executive Sponsor,True
4332,2039,2807,Economic Buyer,True
4333,2710,2807,Technical Evaluator,False
4334,69,2808,Economic Buyer,True
4335,2271,2809,Economic Buyer,True
4336,2745,2810,Champion,True
4337,1602,2811,Economic Buyer,True
4338,2506,2812,Executive Sponsor,True
4339,1227,2813,Economic Buyer,True
4340,786,2813,End User,False
4341,185,2813,Executive Sponsor,True
4342,1388,2814,Champion,True
4343,193,2814,End User,False
4344,1411,2814,Technical Evaluator,False
4345,2745,791,Economic Buyer,True
4346,2111,2816,Champion,True
4347,1223,2817,Economic Buyer,True
4348,93,2818,Technical Evaluator,False
4349,800,2818,Blocker,False
4350,71,2819,Executive Sponsor,True
4351,2066,2820,Coach,False
4352,249,2820,Champion,True
4353,2008,2821,Champion,True
4354,1121,2821,Technical Evaluator,False
4355,711,2822,Executive Sponsor,True
4356,363,2823,Coach,False
4357,2495,2824,Executive Sponsor,True
4358,1843,2825,Economic Buyer,True
4359,2389,2826,Economic Buyer,True
4360,2260,2827,Coach,False
4361,2415,2827,Economic Buyer,True
4362,2521,2827,Champion,True
4363,115,2828,Technical Evaluator,False
4364,2029,2828,Champion,True
4365,725,2829,Technical Evaluator,False
4366,2476,2830,Technical Evaluator,False
4367,2983,2830,Champion,True
4368,1413,2831,Economic Buyer,True
4369,430,2831,Blocker,False
4370,2235,2832,End User,False
4371,1656,2833,Legal Reviewer,False
4372,1245,2834,Technical Evaluator,False
4373,761,2834,Blocker,False
4374,1220,2835,Executive Sponsor,True
4375,1878,2836,Blocker,False
4376,798,2836,Champion,True
4377,1394,2836,End User,False
4378,2557,2837,Technical Evaluator,False
4379,1730,2838,Champion,True
4380,1899,2839,Executive Sponsor,True
4381,934,2840,Champion,True
4382,2498,2841,Technical Evaluator,False
4383,324,2842,End User,False
4384,647,2843,Champion,True
4385,1633,2843,End User,False
4386,898,2843,Technical Evaluator,False
4387,2170,2844,Technical Evaluator,False
4388,1089,2844,Coach,False
4389,1447,2844,Champion,True
4390,24,2845,Legal Reviewer,False
4391,1181,2845,Champion,True
4392,2238,2846,Technical Evaluator,False
4393,1514,1303,Blocker,False
4394,2101,1303,Executive Sponsor,True
4395,2031,2848,End User,False
4396,1861,2848,Technical Evaluator,False
4397,2374,2849,Technical Evaluator,False
4398,173,2849,Executive Sponsor,True
4399,829,2850,End User,False
4400,2378,2851,Technical Evaluator,False
4401,2395,2852,Blocker,False
4402,848,2853,Legal Reviewer,False
4403,1193,2854,Champion,True
4404,1325,2855,Coach,False
4405,2790,2856,Executive Sponsor,True
4406,620,2856,Technical Evaluator,False
4407,1055,2857,Technical Evaluator,False
4408,426,2858,Economic Buyer,True
4409,863,2858,Executive Sponsor,True
4410,2937,2858,Technical Evaluator,False
4411,2484,2859,Technical Evaluator,False
4412,1502,2859,Coach,False
4413,588,2859,Champion,True
4414,282,2860,End User,False
4415,2828,2860,Technical Evaluator,False
4416,2820,2860,Coach,False
4417,2242,2861,Technical Evaluator,False
4418,1928,2861,Executive Sponsor,True
4419,2464,2862,Executive Sponsor,True
4420,684,2862,End User,False
4421,1020,2863,Economic Buyer,True
4422,1417,2864,Economic Buyer,True
4423,1694,2864,Champion,True
4424,693,2865,Technical Evaluator,False
4425,991,2865,Executive Sponsor,True
4426,2597,2865,Champion,True
4427,2707,2866,Technical Evaluator,False
4428,664,2867,Economic Buyer,True
4429,1612,2868,End User,False
4430,635,2870,Blocker,False
4431,457,2871,Executive Sponsor,True
4432,27,2872,Technical Evaluator,False
4433,1650,2873,Technical Evaluator,False
4434,1824,2874,End User,False
4435,2023,2875,Economic Buyer,True
4436,1619,2875,Champion,True
4437,2299,1041,End User,False
4438,489,2877,Champion,True
4439,2484,2877,End User,False
4440,1502,2877,Executive Sponsor,True
4441,858,2878,Champion,True
4442,318,2879,Champion,True
4443,996,2880,Technical Evaluator,False
4444,2517,2880,Coach,False
4445,2645,2881,End User,False
4446,1469,2882,Coach,False
4447,1372,2883,Champion,True
4448,335,2883,Technical Evaluator,False
4449,418,2883,End User,False
4450,1421,2884,Champion,True
4451,2504,2885,Champion,True
4452,2064,2886,Technical Evaluator,False
4453,808,2887,Economic Buyer,True
4454,2893,2888,Executive Sponsor,True
4455,2320,2889,Coach,False
4456,1551,2890,End User,False
4457,2429,2890,Champion,True
4458,1481,2891,End User,False
4459,2801,2891,Blocker,False
4460,388,2891,Economic Buyer,True
4461,2738,2893,Technical Evaluator,False
4462,2596,2894,End User,False
4463,1880,2894,Blocker,False
4464,1863,2894,Champion,True
4465,233,2895,End User,False
4466,1938,2895,Coach,False
4467,1066,2896,Technical Evaluator,False
4468,291,2896,End User,False
4469,2580,2897,Legal Reviewer,False
4470,2159,2897,Technical Evaluator,False
4471,2074,2898,Champion,True
4472,1595,2899,Coach,False
4473,2694,2900,Technical Evaluator,False
4474,548,2901,Coach,False
4475,1710,2901,Legal Reviewer,False
4476,616,2902,Coach,False
4477,2098,2902,Executive Sponsor,True
4478,405,2903,Champion,True
4479,1738,2904,Economic Buyer,True
4480,2854,2905,Champion,True
4481,351,2906,Technical Evaluator,False
4482,2560,2907,Champion,True
4483,2089,1451,Technical Evaluator,False
4484,136,2909,Executive Sponsor,True
4485,1444,2910,Champion,True
4486,2910,2910,Blocker,False
4487,1884,2911,Technical Evaluator,False
4488,1540,2912,Economic Buyer,True
4489,1442,2912,Coach,False
4490,1200,2913,Economic Buyer,True
4491,634,2914,Technical Evaluator,False
4492,1735,2915,Blocker,False
4493,209,2915,Champion,True
4494,1055,2915,Economic Buyer,True
4495,2826,2916,Technical Evaluator,False
4496,1727,2916,Economic Buyer,True
4497,1455,2917,Executive Sponsor,True
4498,2143,2918,Technical Evaluator,False
4499,812,2919,Champion,True
4500,5,2919,Economic Buyer,True
4501,17,2920,Champion,True
4502,622,2921,Coach,False
4503,2554,2922,Champion,True
4504,1317,2922,End User,False
4505,989,2923,Legal Reviewer,False
4506,2036,2924,Economic Buyer,True
4507,226,2924,Technical Evaluator,False
4508,1796,2925,Executive Sponsor,True
4509,2552,2926,Coach,False
4510,2634,2926,Champion,True
4511,1530,2926,Technical Evaluator,False
4512,656,2927,Coach,False
4513,302,2928,End User,False
4514,1188,2928,Legal Reviewer,False
4515,1043,2928,Coach,False
4516,1400,2929,Legal Reviewer,False
4517,1476,2929,Champion,True
4518,1687,2930,Executive Sponsor,True
4519,2601,2931,Executive Sponsor,True
4520,2417,2931,Coach,False
4521,1605,2932,Economic Buyer,True
4522,2146,2933,Champion,True
4523,1821,2934,Economic Buyer,True
4524,1282,2935,Technical Evaluator,False
4525,2574,2936,Technical Evaluator,False
4526,928,2936,Champion,True
4527,2132,2936,End User,False
4528,67,2937,End User,False
4529,1857,2937,Economic Buyer,True
4530,2094,855,Coach,False
4531,181,2939,Legal Reviewer,False
4532,2951,2940,Technical Evaluator,False
4533,3,2940,Coach,False
4534,1494,2940,Economic Buyer,True
4535,2549,2941,End User,False
4536,614,2942,Economic Buyer,True
4537,2760,2942,Champion,True
4538,2401,2942,End User,False
4539,1370,2943,Champion,True
4540,1866,2944,End User,False
4541,1445,2944,Technical Evaluator,False
4542,2812,2944,Champion,True
4543,2057,2945,Technical Evaluator,False
4544,1131,2945,End User,False
4545,1233,2945,Economic Buyer,True
4546,2950,2945,Champion,True
4547,2138,2946,Executive Sponsor,True
4548,384,2947,Economic Buyer,True
4549,2024,2947,Champion,True
4550,2012,2947,End User,False
4551,523,2947,Executive Sponsor,True
4552,1742,2949,Blocker,False
4553,2741,2950,Blocker,False
4554,1418,2950,Economic Buyer,True
4555,1453,2951,Economic Buyer,True
4556,2877,2952,Economic Buyer,True
4557,931,2953,End User,False
4558,1585,2954,Coach,False
4559,2055,2954,Technical Evaluator,False
4560,250,2955,Blocker,False
4561,1270,2955,End User,False
4562,766,2956,Champion,True
4563,468,2957,End User,False
4564,1011,2958,Economic Buyer,True
4565,1450,2959,Champion,True
4566,504,2960,Economic Buyer,True
4567,1734,2961,Technical Evaluator,False
4568,2654,2962,Blocker,False
4569,860,2962,Executive Sponsor,True
4570,2393,2962,Technical Evaluator,False
4571,2570,1745,Technical Evaluator,False
4572,2515,2964,Blocker,False
4573,1800,2964,Economic Buyer,True
4574,672,2964,Champion,True
4575,1453,2964,Coach,False
4576,2829,2965,Executive Sponsor,True
4577,2205,2965,Economic Buyer,True
4578,148,2967,Technical Evaluator,False
4579,1094,2968,Champion,True
4580,1758,2969,Blocker,False
4581,1898,2970,Coach,False
4582,2057,2971,Economic Buyer,True
4583,2753,2972,End User,False
4584,975,2973,Champion,True
4585,2892,2973,Legal Reviewer,False
4586,1661,2973,Technical Evaluator,False
4587,57,2974,End User,False
4588,2712,2975,Executive Sponsor,True
4589,2392,2976,Champion,True
4590,307,2977,Technical Evaluator,False
4591,1012,2977,Economic Buyer,True
4592,1105,2978,Technical Evaluator,False
4593,1073,2978,Champion,True
4594,2236,2979,Technical Evaluator,False
4595,1200,2979,Executive Sponsor,True
4596,1943,2980,Executive Sponsor,True
4597,381,2980,Technical Evaluator,False
4598,2810,2981,Legal Reviewer,False
4599,1017,2982,Champion,True
4600,2781,2983,Executive Sponsor,True
4601,2519,2984,Champion,True
4602,417,2985,Economic Buyer,True
4603,1192,2986,Executive Sponsor,True
4604,1908,2986,Economic Buyer,True
4605,2320,2987,Champion,True
4606,2797,2408,Champion,True
4607,741,2989,Blocker,False
4608,484,2989,Economic Buyer,True
4609,495,2990,Coach,False
4610,1302,2990,Champion,True
4611,2847,2991,End User,False
4612,2538,2991,Technical Evaluator,False
4613,1707,2992,Champion,True
4614,375,2993,Legal Reviewer,False
4615,744,2993,Champion,True
4616,521,2994,Champion,True
4617,1667,2996,Legal Reviewer,False
4618,1548,2997,End User,False
4619,801,2998,Champion,True
4620,2681,2999,Executive Sponsor,True
4621,937,3000,End User,False
4622,593,3000,Technical Evaluator,False
4623,870,3000,Champion,True
4624,281,3001,Executive Sponsor,True
4625,2805,3002,Economic Buyer,True
4626,2029,3003,Coach,False
4627,115,3003,Champion,True
4628,1686,3004,Champion,True
4629,595,3004,Coach,False
4630,834,3005,Technical Evaluator,False
4631,2527,3005,Champion,True
4632,2104,3005,Economic Buyer,True
4633,2708,3006,Coach,False
4634,833,3006,Executive Sponsor,True
4635,2120,3006,Legal Reviewer,False
4636,2974,3007,Executive Sponsor,True
4637,2401,3008,Technical Evaluator,False
4638,614,3008,Blocker,False
4639,2029,3009,Champion,True
4640,115,3009,End User,False
4641,2754,3010,Champion,True
4642,2669,3011,End User,False
4643,1150,3011,Technical Evaluator,False
4644,326,3012,Economic Buyer,True
4645,238,3012,Champion,True
4646,55,3013,Technical Evaluator,False
4647,2065,3014,Technical Evaluator,False
4648,2916,3014,Blocker,False
4649,1909,3014,Champion,True
4650,1288,3015,Champion,True
4651,277,3016,Technical Evaluator,False
4652,2313,3016,End User,False
4653,129,3017,Economic Buyer,True
4654,496,3017,Technical Evaluator,False
4655,1041,3018,Executive Sponsor,True
4656,141,3019,Coach,False
4657,2147,3019,Technical Evaluator,False
4658,849,3020,Coach,False
4659,1839,3020,Technical Evaluator,False
4660,107,3021,Technical Evaluator,False
4661,2874,3021,Economic Buyer,True
4662,1736,3021,Blocker,False
4663,1149,3023,End User,False
4664,338,1004,Technical Evaluator,False
4665,1417,1004,Champion,True
4666,811,3025,End User,False
4667,1600,3026,Champion,True
4668,42,3027,Blocker,False
4669,744,3028,Champion,True
4670,375,3028,Blocker,False
4671,2811,3029,Champion,True
4672,31,3029,Technical Evaluator,False
4673,1087,2345,Champion,True
4674,1717,2345,Executive Sponsor,True
4675,2995,3031,Executive Sponsor,True
4676,2766,3031,Champion,True
4677,1913,3031,Legal Reviewer,False
4678,1062,3032,Economic Buyer,True
4679,2845,3032,Legal Reviewer,False
4680,2795,3033,Coach,False
4681,2912,3033,Champion,True
4682,2864,3034,Blocker,False
4683,113,3034,Economic Buyer,True
4684,1940,3035,Champion,True
4685,1533,3037,Champion,True
4686,268,3038,End User,False
4687,82,3039,Coach,False
4688,1290,3040,Executive Sponsor,True
4689,2898,3041,Champion,True
4690,1286,3042,Technical Evaluator,False
4691,1054,3042,Blocker,False
4692,388,3043,Technical Evaluator,False
4693,1339,3044,Technical Evaluator,False
4694,618,3045,Economic Buyer,True
4695,2165,3046,Champion,True
4696,1571,3046,Technical Evaluator,False
4697,982,3047,Economic Buyer,True
4698,526,3047,Technical Evaluator,False
4699,1246,3047,Champion,True
4700,2163,3048,Technical Evaluator,False
4701,2633,3048,Coach,False
4702,2056,3049,Coach,False
4703,253,3049,Executive Sponsor,True
4704,2470,3049,Champion,True
4705,2779,3050,Economic Buyer,True
4706,2061,3051,Coach,False
4707,1770,3052,End User,False
4708,2504,3053,End User,False
4709,716,3054,Economic Buyer,True
4710,2061,3055,Executive Sponsor,True
4711,338,3056,Blocker,False
4712,1694,3056,Champion,True
4713,1417,3056,End User,False
4714,2273,3058,Technical Evaluator,False
4715,1517,3058,Blocker,False
4716,2300,3059,End User,False
4717,1599,3060,Coach,False
4718,791,3061,Blocker,False
4719,1383,3061,End User,False
4720,2763,435,Champion,True
4721,2567,435,Economic Buyer,True
4722,1978,3063,Technical Evaluator,False
4723,2997,3063,Champion,True
4724,1672,3064,End User,False
4725,494,3064,Champion,True
4726,2413,3064,Coach,False
4727,341,3064,Executive Sponsor,True
4728,2370,3065,Executive Sponsor,True
4729,1921,3065,Technical Evaluator,False
4730,19,3066,Champion,True
4731,1927,3066,End User,False
4732,2273,3067,Champion,True
4733,1730,3068,Blocker,False
4734,1270,3069,Blocker,False
4735,938,3070,Champion,True
4736,2563,3070,End User,False
4737,526,3071,Technical Evaluator,False
4738,534,3072,Champion,True
4739,430,3072,Executive Sponsor,True
4740,1413,3072,Economic Buyer,True
4741,2494,3073,End User,False
4742,308,3074,Technical Evaluator,False
4743,1482,2571,End User,False
4744,2245,3078,Coach,False
4745,2089,3079,Champion,True
4746,1980,3080,Executive Sponsor,True
4747,2328,3081,End User,False
4748,1578,3082,Coach,False
4749,1128,3082,Champion,True
4750,1844,3083,Executive Sponsor,True
4751,2491,3083,Champion,True
4752,545,3083,Blocker,False
4753,1960,3084,Coach,False
4754,439,3084,Technical Evaluator,False
4755,1082,3085,Economic Buyer,True
4756,2692,3086,Champion,True
4757,1422,3087,Coach,False
4758,2528,3088,Economic Buyer,True
4759,2242,3088,Champion,True
4760,586,3088,Technical Evaluator,False
4761,1034,3089,Champion,True
4762,577,3089,Coach,False
4763,1930,3090,Economic Buyer,True
4764,1087,3091,End User,False
4765,1199,3092,Economic Buyer,True
4766,2506,3092,End User,False
4767,1597,3093,Economic Buyer,True
4768,42,3093,Technical Evaluator,False
4769,2755,3094,Champion,True
4770,1188,3095,End User,False
4771,874,3096,Legal Reviewer,False
4772,2246,3096,Technical Evaluator,False
4773,2521,3097,Technical Evaluator,False
4774,2818,3098,Champion,True
4775,2904,3099,Technical Evaluator,False
4776,1355,3099,Blocker,False
4777,2888,3099,Economic Buyer,True
4778,332,3100,Economic Buyer,True
4779,2387,3101,Technical Evaluator,False
4780,312,3102,Legal Reviewer,False
4781,279,3103,Champion,True
4782,55,3104,Economic Buyer,True
4783,798,3105,Technical Evaluator,False
4784,437,3106,Legal Reviewer,False
4785,2237,3107,Technical Evaluator,False
4786,2273,3108,Champion,True
4787,1517,3108,Economic Buyer,True
4788,1248,3109,Technical Evaluator,False
4789,1504,3110,Executive Sponsor,True
4790,2072,3110,Champion,True
4791,1812,3111,End User,False
4792,2973,3111,Champion,True
4793,1760,3112,Champion,True
4794,405,3113,Executive Sponsor,True
4795,2535,3113,End User,False
4796,1876,3114,Economic Buyer,True
4797,397,3115,End User,False
4798,449,3115,Technical Evaluator,False
4799,220,3115,Blocker,False
4800,669,3115,Economic Buyer,True
4801,1094,3116,End User,False
4802,1792,3117,Blocker,False
4803,1972,3118,End User,False
4804,63,3118,Economic Buyer,True
4805,2821,3119,Technical Evaluator,False
4806,41,3119,Economic Buyer,True
4807,2315,3120,Legal Reviewer,False
4808,24,3121,Blocker,False
4809,1181,3121,Champion,True
4810,2441,3122,Champion,True
4811,2805,3123,Technical Evaluator,False
4812,1637,3123,Economic Buyer,True
4813,55,3124,Legal Reviewer,False
4814,2058,3125,End User,False
4815,1127,3126,Champion,True
4816,1052,3127,Technical Evaluator,False
4817,1588,3128,Coach,False
4818,2498,3129,Champion,True
4819,1648,3130,Champion,True
4820,1154,3131,Technical Evaluator,False
4821,1700,3132,End User,False
4822,196,3133,End User,False
4823,154,1481,Executive Sponsor,True
4824,1847,1481,Champion,True
4825,990,1481,Technical Evaluator,False
4826,2700,3135,End User,False
4827,827,3136,Champion,True
4828,43,3136,End User,False
4829,1594,3136,Economic Buyer,True
4830,2966,3137,Technical Evaluator,False
4831,2653,3137,Blocker,False
4832,885,3138,Coach,False
4833,1238,3138,Technical Evaluator,False
4834,163,3139,Economic Buyer,True
4835,1342,3139,Technical Evaluator,False
4836,2540,3140,Technical Evaluator,False
4837,2670,3141,Legal Reviewer,False
4838,614,3142,Executive Sponsor,True
4839,2931,1537,Executive Sponsor,True
4840,2661,1537,Technical Evaluator,False
4841,75,1537,Champion,True
4842,270,3144,Champion,True
4843,646,3144,Executive Sponsor,True
4844,1601,3145,Technical Evaluator,False
4845,2332,3145,End User,False
4846,1378,3145,Executive Sponsor,True
4847,2089,3147,Technical Evaluator,False
4848,1458,3149,Economic Buyer,True
4849,423,3150,Champion,True
4850,2226,3150,Economic Buyer,True
4851,1315,3150,End User,False
4852,2505,3150,Technical Evaluator,False
4853,2580,3151,Technical Evaluator,False
4854,2159,3151,Champion,True
4855,549,3152,End User,False
4856,1881,3152,Champion,True
4857,379,3152,Legal Reviewer,False
4858,2984,3153,Legal Reviewer,False
4859,271,3153,Champion,True
4860,2077,3153,End User,False
4861,510,3153,Blocker,False
4862,143,3154,Executive Sponsor,True
4863,1773,3154,Champion,True
4864,2351,3154,Economic Buyer,True
4865,291,3155,Coach,False
4866,2421,3156,Executive Sponsor,True
4867,15,3157,Coach,False
4868,57,3158,Technical Evaluator,False
4869,2112,3159,Champion,True
4870,2834,3159,Technical Evaluator,False
4871,952,3160,Economic Buyer,True
4872,552,3160,End User,False
4873,2731,3161,Economic Buyer,True
4874,298,3162,Executive Sponsor,True
4875,1293,3163,Blocker,False
4876,166,3164,Champion,True
4877,2015,3165,End User,False
4878,705,3165,Blocker,False
4879,900,3165,Champion,True
4880,1645,3166,Champion,True
4881,1704,3166,Legal Reviewer,False
4882,932,3166,Technical Evaluator,False
4883,1186,3167,Economic Buyer,True
4884,1440,3167,Champion,True
4885,1417,3168,Technical Evaluator,False
4886,1694,3168,Champion,True
4887,1584,3169,Economic Buyer,True
4888,531,3170,Champion,True
4889,1320,3171,Economic Buyer,True
4890,152,3172,Coach,False
4891,2435,3173,Coach,False
4892,2304,3173,Economic Buyer,True
4893,10,3173,Technical Evaluator,False
4894,1757,3174,Technical Evaluator,False
4895,1092,3175,Champion,True
4896,2042,3176,Economic Buyer,True
4897,2429,3177,Champion,True
4898,981,3178,Coach,False
4899,2938,3179,Executive Sponsor,True
4900,2749,3180,Economic Buyer,True
4901,541,3181,Technical Evaluator,False
4902,2187,3182,Executive Sponsor,True
4903,2138,3183,Executive Sponsor,True
4904,1732,3183,Champion,True
4905,2478,3185,Economic Buyer,True
4906,2921,3185,Technical Evaluator,False
4907,1296,3185,Legal Reviewer,False
4908,2949,3186,Technical Evaluator,False
4909,1684,3186,Champion,True
4910,2956,3186,Executive Sponsor,True
4911,2245,3187,Technical Evaluator,False
4912,1129,3188,Technical Evaluator,False
4913,1972,3188,Champion,True
4914,1697,3189,Technical Evaluator,False
4915,1364,3190,End User,False
4916,2669,3191,End User,False
4917,1150,3191,Economic Buyer,True
4918,1657,3192,Technical Evaluator,False
4919,2107,3193,Economic Buyer,True
4920,1347,3195,Champion,True
4921,417,3196,End User,False
4922,2082,3198,Technical Evaluator,False
4923,2247,3199,Champion,True
4924,2841,3199,Economic Buyer,True
4925,2934,3200,Technical Evaluator,False
4926,82,3200,Coach,False
4927,2850,3201,Economic Buyer,True
4928,515,3201,Champion,True
4929,2494,3202,Champion,True
4930,425,3202,Executive Sponsor,True
4931,2560,3203,End User,False
4932,1310,3204,End User,False
4933,2080,3204,Technical Evaluator,False
4934,1101,3204,Coach,False
4935,1818,3204,Champion,True
4936,1177,3205,Economic Buyer,True
4937,2370,3206,Technical Evaluator,False
4938,1921,3206,Legal Reviewer,False
4939,967,3208,Champion,True
4940,569,3209,Champion,True
4941,2512,3210,Champion,True
4942,2280,3210,Economic Buyer,True
4943,422,3211,Coach,False
4944,2859,3212,Champion,True
4945,793,3212,Coach,False
4946,495,3213,End User,False
4947,1315,3214,Blocker,False
4948,943,3215,Executive Sponsor,True
4949,2119,3216,Technical Evaluator,False
4950,1770,3217,Executive Sponsor,True
4951,721,3218,End User,False
4952,2459,3218,Economic Buyer,True
4953,471,3218,Champion,True
4954,2890,3219,Coach,False
4955,963,3220,End User,False
4956,393,3220,Champion,True
4957,1109,3221,Legal Reviewer,False
4958,961,3221,Coach,False
4959,1341,3222,End User,False
4960,2320,3223,End User,False
4961,1748,3224,Legal Reviewer,False
4962,2675,3224,Economic Buyer,True
4963,2525,3224,Technical Evaluator,False
4964,274,3225,Champion,True
4965,305,3226,Champion,True
4966,1577,3226,Coach,False
4967,19,3227,Technical Evaluator,False
4968,1927,3227,Economic Buyer,True
4969,1862,3228,End User,False
4970,1257,3229,Economic Buyer,True
4971,466,3229,Champion,True
4972,1967,3229,Technical Evaluator,False
4973,644,3230,Technical Evaluator,False
4974,2516,3230,Economic Buyer,True
4975,787,3230,Champion,True
4976,2420,3231,Blocker,False
4977,2532,3232,Economic Buyer,True
4978,822,3232,Legal Reviewer,False
4979,1056,3233,Champion,True
4980,1160,3233,Coach,False
4981,692,3234,Technical Evaluator,False
4982,2106,3234,Coach,False
4983,2688,3235,Coach,False
4984,68,3235,Legal Reviewer,False
4985,813,3236,Economic Buyer,True
4986,2208,3237,Coach,False
4987,548,203,Executive Sponsor,True
4988,300,3239,Executive Sponsor,True
4989,458,3240,Technical Evaluator,False
4990,738,3241,Champion,True
4991,675,3241,Technical Evaluator,False
4992,957,3242,Champion,True
4993,1382,3243,Champion,True
4994,2623,3243,Coach,False
4995,2750,3244,Legal Reviewer,False
4996,1570,3244,End User,False
4997,1145,3244,Champion,True
4998,2892,3245,Champion,True
4999,2749,3245,Economic Buyer,True
5000,1661,3245,Technical Evaluator,False
5001,975,3245,Coach,False
5002,1214,3245,Legal Reviewer,False
5003,2394,3246,Coach,False
5004,2578,3246,Technical Evaluator,False
5005,476,3247,Technical Evaluator,False
5006,2061,3248,Executive Sponsor,True
5007,2821,3250,Coach,False
5008,1828,3251,Legal Reviewer,False
5009,623,3252,Blocker,False
5010,2639,3253,Champion,True
5011,2849,3253,End User,False
5012,2427,3255,Coach,False
5013,1955,3256,Technical Evaluator,False
5014,174,3257,Champion,True
5015,2045,3258,Blocker,False
5016,1435,3258,Technical Evaluator,False
5017,200,3259,Legal Reviewer,False
5018,1698,3260,Technical Evaluator,False
5019,2685,3260,Coach,False
5020,117,2787,Technical Evaluator,False
5021,1697,2787,End User,False
5022,1555,2787,Champion,True
5023,1350,3262,End User,False
5024,2576,3263,Executive Sponsor,True
5025,2981,3263,Technical Evaluator,False
5026,1008,3264,Champion,True
5027,319,3265,Economic Buyer,True
5028,1465,3266,Technical Evaluator,False
5029,2944,3267,Technical Evaluator,False
5030,2462,3268,Economic Buyer,True
5031,1020,3269,Champion,True
5032,1286,3270,Champion,True
5033,1054,3270,Technical Evaluator,False
5034,602,3271,Champion,True
5035,2026,3271,Technical Evaluator,False
5036,888,3273,Economic Buyer,True
5037,1404,3274,Champion,True
5038,1601,3274,Blocker,False
5039,275,3275,Economic Buyer,True
5040,1017,3276,Economic Buyer,True
5041,1929,3277,Champion,True
5042,916,3277,End User,False
5043,598,3278,Economic Buyer,True
5044,2088,3278,Champion,True
5045,2351,3279,Technical Evaluator,False
5046,1161,3280,End User,False
5047,2441,3280,Technical Evaluator,False
5048,580,3281,Champion,True
5049,776,3281,End User,False
5050,1577,3282,Economic Buyer,True
5051,305,3282,Champion,True
5052,2608,3282,Coach,False
5053,2620,3283,Executive Sponsor,True
5054,2164,3284,Legal Reviewer,False
5055,930,3285,Blocker,False
5056,1865,3286,End User,False
5057,645,3286,Technical Evaluator,False
5058,1670,3287,Blocker,False
5059,1959,3288,Legal Reviewer,False
5060,2437,3288,Champion,True
5061,2052,3288,Technical Evaluator,False
5062,1091,3289,Champion,True
5063,442,3289,Technical Evaluator,False
5064,2879,3289,Economic Buyer,True
5065,1669,3290,Coach,False
5066,1959,3291,Coach,False
5067,2437,3291,Economic Buyer,True
5068,1594,3292,Economic Buyer,True
5069,262,3293,Technical Evaluator,False
5070,2385,3293,End User,False
5071,1805,3294,Economic Buyer,True
5072,2352,3295,Blocker,False
5073,1256,3296,Technical Evaluator,False
